"id","role","endDate","member","organization","startDate","alephUrl","date","description","namesMentioned","indexText","modifiedAt","publisher","publisherUrl","recordId","retrievedAt","sourceUrl","status","summary"
"15358941e81c6778e51f0a68e37fab0b54d40852","","2019-03-24","627a43bfb5774ee9c591002418c25d216480d839","ce10c85865485eb5a7ae660636f69e9159221965","2017-04-07","","","ObmannEigenbezeichnung: Pennales Corps Austria Knittelfeld im ÖPRFrüher: Corps Austria, Sitz KnittelfeldLaut Offenlegungsliste ab 01.10.2016","","","","","","","","","",""
"154468c6671ced24970c1055114d47bdd980cea7","","","7786e7f4da26518f062d273da1bf8c7848668af2","0efd8950fe8f40e33e82f2d32d5b14e6102cdb3c","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/nina.abrahamczik","",""
"15482cf6507c2dde44d91824fd7e0bfa60c064b8","","","a5331b7087894dbfd688e055916208d68c816d90","99520a3759aac494feac2fe0433b095a855d1f4e","","","","Präsident","","","","","","","","","",""
"1556756b1e16233472b2e0ce36459b5bcb339013","","","3b24625fa5c4ec6af5dc32ab9b7431e86eb967c8","1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/klaudia.tanner","",""
"15570da0d77cfc9e3769e8b58535e55da96349b0","","","e281ca71ebce5a79572e5353dfc4917e45bebb7f","cacc14f3b0a296510dd9f0382e4d7a97ce64e917","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/michael.pock","",""
"155bc0c3d112935658394216b095ba1ffe512c8f","","","0f7314dbf24a5168ee22f575dcb610627d899d04","17ae1f686cf23d969d893805c32778939887e8b0","2017-11-09","","","Abgeordneter zum Nationalrat","","","","","","","","","",""
"157d2d64e318e9d9fd3403f3d7dcf53cbd92aa19","","2018-05-28","5336c8d75245f56c13c1b6be9500de93c04c3667","c4b6e6d1bda0210cd12643985a03b780c6c7411b","2014-12-19","","","Vizepräsident","","","","","","","","","",""
"15899afaca3f688ba06aa09db81bb8a343957e58","","","289da1efd35845d0fada7b89a7addd169259b72b","0efd8950fe8f40e33e82f2d32d5b14e6102cdb3c","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/pia-maria.wieninger","",""
"159c6b77066aeb5ab6d97c4cc7fd9ec4dd1e4660","","2018-03-27","5b8bc155308d698d50fc9758cef3a2c7f57c9644","ccb23a8a4336b116c37b8b1ac00b9d39a805a9bc","2013-05-24","","","Mitglied des Bundesrates","","","","","","","","","",""
"15a22c9127fb332cb0c16c34782c90fb279d9b2e","","2020-04-24","138f4aa82a511f06aacb3b120673e7925cb853a7","4cde405cb99de1b0d725a7e466cdfac53fb6f42c","2017-04-08","","","Inhaber [469487y]","","","","","","","","","",""
"15a8f64c9bf8f19fa35ebfed24019e9515e1de7b","","2000-08-11","354eb0f92f65fca382eaf5a27122c3692336b2df","b318531251fe9e686b00c34af41832c80117d193","2000-02-08","","","Prokurist [125557v]damals: ""Kawog"" Wohnungseigentumsgesellschaft m.b.H.","","","","","","","","","",""
"15b3a71c1e62e02abdf18516e0013ab5ec37bbef","","2016-10-15","b93f57d019a20ef5a56e7df1738cb73a27f0656d","8a194a0f11dd84eee41ceeaded2626edf6139c98","2015-10-29","","","Mitglied des Aufsichtsrates [053369i]","","","","","","","","","",""
"15b58715ab4468685651b3c8136121b7d6e8b16e","","2010-08-05","e19f6760c21fa8beabd8da2e9c33dfb3009f6bf4","aa8813cc7a8fe8eee8f64d4964726c55f9048a01","2008-09-09","","","Mitglied des Aufsichtsrates [137919y]","","","","","","","","","",""
"15c1a20e2177ea5331a5009121268f6c1a8df3f4","","","75fd1d171b08341b0e08e07bf0763302eeb4eba9","17ae1f686cf23d969d893805c32778939887e8b0","2011-03-22","","","Abgeordneter zum Nationalrat Eingetreten für den am 18.3.2011 ausgeschiedenen Abgeordneten zum Nationalrat Ing. Norbert Kapeller.","","","","","","","","","",""
"15cf663921d617be52bda805e6a43d2e35ae1072","","","c11d4f6752c4c40d739308611aa5c701a44d5fc1","1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/laura.sachslehner","",""
"15f91a02f8f72c9af6687c0fe247b789572a8194","","","349d24136d8080f36ab08f41081079d6f914a18d","7d73481c3a14671df7c9b3a1e7406eb26504dbdc","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/gunther.steinkellner","",""
"15fc3ad42086c17a71c08e8e742abc803b3599e7","","","3b1546678b6152b1ff1d97d53465f0c7b941c01a","17ae1f686cf23d969d893805c32778939887e8b0","2008-10-28","","","Abgeordneter zum Nationalrat","","","","","","","","","",""
"15fc6315d5b5c6d3341e73b97bc14c49c5ea38d7","","","c6efeeb26fb3838db08cdcc646d24568f97dfd95","73992c23162f4895ccd491266cde3e12f6a07b63","2017-08-07","","","Bezirksobmann-Stellvertreter","","","","","","","","","",""
"160ea32738729374c34b604042e421bb0d00c07c","","2007-01-18","2034e0004a3fa7c84d624b7754ac30a90c546674","0c8b9266cc44537b19969b58e7a10ce279d20277","1985-12-16","","","Geschäftsführer [127132i]","","","","","","","","","",""
"161c52946971d0255b532371cc7420f554f48e13","","","c3523175e863d2d71fd45e241384c0c6f07aa57b","fab4893729f1dcffc86efc30ba0db82df43a57ef","","","","Rechnungsprüfer","","","","","","","","","",""
"1624cda63503c1931fbd13684dec75fa88a09da8","","2016-03-30","0fc452b565fbbde9c9d52616cbacae6df6374572","204c33c549422f01b58a631d251304e99adc21b3","2015-01-06","","","Vorsitzender-Stv.","","","","","","","","","",""
"16264d7c7f40b0183388f6014d99ffb5b1061273","","2011-05-20","5b47c4ba86320e0a8d73370b9281032bea4c00a4","181e9027dfc29912819b50aaeea1170940dab61a","2010-12-18","","","Unbeschränkt haftender Gesellschafter [355947b] Damals: Feist & Wallentin OG","","","","","","","","","",""
"162ae87c6a22d63f09fb4456683b9e0e82dcd914","","","b8e62529467e8e133d20483bddb656e2946a4a1d","8785a1673a7d3017c2b562e37ca4eeae7525971e","2020-12-16","","","Finanzreferentin","","","","","","","","","",""
"162e9452d29c97acfbbb218cbee97873d02ede25","","","af5507e247aaf26713bcbfdf36574d291f211539","804ec3581f07da91cbd2289953ebfd263e788021","2008-08-27","","","Aufsichtsratsvorsitzender [166054y] Ehrenamtlich","","","","","","","","","",""
"16311f608c2782d8a0ab2c955bb59606d84ef7b3","","","090efc9176e31d19b076775cf9af48593e6b731c","263d29aa2fc31d5de1e94920acc9bcef73cbd884","2015-06-11","","","GründerIn","","","","","","","","","",""
"163734cd9080528e6c246098df33a6edb1e93b73","","2019-08-13","a8bba40ad791a5c1a5f22bfadc4b4ac8bca0593e","498732d267bd52a0f24e690c92601dac7d6599b7","1997-07-30","","","Vorstandsmitglied [041782w] Noch als aktiv in der Offenlegungsliste (18.10.2021).","","","","","","","","","",""
"164b0ddd402d70da30bc1e668746776ae004e1f8","","","341ec997133697f249a712892687eb4a70b17c28","fa799837015bb9385fbd8f087b51c63890f732f3","2019-06-07","","","Mitglied des Aufsichtsrates [232280p]","","","","","","","","","",""
"1657944633d82fd4784c1970d4652d20aefaec5e","","","d26ccefed7af02f952368ed58554ca8f2aec364c","d2ff71738d13086b40e5c19a2809452f41ce0ddc","2019-08-13","","","Mitglied des Aufsichtsrates [201695k]","","","","","","","","","",""
"16612ec0e8f84697b3317ac0687f737cdfd6a035","","","a7d8014b9243911a64949fac7324345bf25eb898","27dac9725941f8004ce2b93c17f05b2c21b668c3","","","","2. Obmann Stellvertreter","","","","","","","","","",""
"166b98ee8dd615f72c905cf693514a907b3b1f79","","","9eb3fffcc39e85f379bed5c4d8e39abdca6f3b0c","9c500b95395ad4088a6f9061d3c20bf54ba44553","2022-01-07","","","Geschäftsführende-Stv.","","","","","","","","","",""
"167edce555a56253d7936780f45c55ead54709ca","","","8dc443c2c4144418dbb5f7ef06e6ac9f39d0255e","081e78a6bf95ead3933d4194d5cd1e4b740e5949","","","","Kuratorium - Mitglied","","","","","","","","","",""
"169121cfa8eef03b21fffc58fd6bac13d41bf367","","2022-03-03","f205db055096e53f7122eda53ae4760aaae75c17","7aee0d2d7957834c0dbfb38711f2708d6fe5692f","2018-03-07","","","Schriftführerin-Stellvertreterin","","","","","","","","","",""
"169eea561537fa3e09d2d10c727aa5c9a8689c59","","","467f193c97be705bd7c2eec412432ac6e4f60e5e","1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/andreas.kinsky","",""
"16b5c2b23362fa56f8842bad17baeeae824150fe","","","36ce4bdfb4a6f24855e9e2a0e0169e29949a8842","54302392f5551f56f9259e0981c06dc3ddd17749","2022-01-11","","","Mitglied des Aufsichtsrates [210146p]","","","","","","","","","",""
"16d79d5566b6bcae8dd62539030c880763ab603f","","2012-11-20","e10ee526f69e1f573e6eed03df3b4b7c419ced15","dd8bca3eec1435466683002a16aa8f55a2b9531b","1999-10-15","","","Unbeschränkt haftender Gesellschafter [187692v]","","","","","","","","","",""
"16ea5086a812750778cc682ff75fe136f27b364a","","2022-03-07","ea1b393757bbd9c07eec86314ad3d690d6b704d3","ff296035f512bac7c9a2418bd6d5e6714a292e73","2014-10-15","","","Landesrat von VorarlbergRessorts: Entwicklungszusammenarbeit, nationale und internationale Hilfsaktionen, Osthilfe, Informatik, Umwelt- und Klimaschutz, Öffentlicher Verkehr und Mobilitätsmanagement, Maschinenbau und Elektrotechnik, Abfallwirtschaft, Radverkehrsinfrastruktur","","","","","","","","","","Landesrat"
"16eae33d09abeeeee1dbc26b8a35c0012f53c91e","","","c74c1adf7de21ec97769c7ddaf94c1d635a84576","8b131f8a94bd46c2d454567ef719fb14d2e23a2f","2018-08-22","","","Vorsitzender","","","","","","","","","",""
"16fcfc855c3d852e75132ee11fcc2a3ee1073d92","","","1b7b9e79e4d921bb6d1944c3f4ea6abe0e9ea9e2","0efd8950fe8f40e33e82f2d32d5b14e6102cdb3c","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/nicole.berger.krotsch","",""
"16ffa2e9b57eaca4dbf71b784624616786dc0e18","","2010-01-26","15a1a4d63ec3c3affd64bcbbc13041c30bb0c6f2","bab05416bce313661a77290d64d2ce20b6250897","2007-03-01","","","Bundesminister für Wissenschaft und Forschung","","","","","","","","","",""
"17003e53f0f726ffca0bde963a0ae5280066b8c1","","","3b82d2966d0cf3526c635173089abe58fd0cdfbe","bcfd20ab812337c01600cb0c7094a6a9d9dc3092","2022-03-03","","","Obmann","","","","","","","","","",""
"17076ddfaa01e3a67922a1bb683be4a220e8224b","","","16046dd0adc984b0238eb4cf8a642b4f688dd1c2","8791c5d5cc8ad1cfc0ce88745d7661909b327a42","2022-06-20","","","Clubsekretär","","","","","","","","","",""
"17143edb12026248d69ad999ae9f36e3f0e8d6b2","","","58645825d72c8ec8e0b823f25c8c620ae65df297","580009fb5fea5a3c622b89bdccb07bd7ccb6bb78","2020-09-01","","","Mitglied des Aufsichtsrates [090237b] Ehrenamtlich.","","","","","","","","","",""
"1715d0dbda0f91aabec2af273bf6b2b4f9cee210","","1995-03-31","fcc94a122228733902b6f601abc54631aa205a4b","7e5c56e8a82b8c829e49e8d8fe06ca4f50a2e728","1991-10-24","","","Liquidator [33479i]","","","","","","","","","",""
"171f23537f0402536546023742b205da02687d9b","","","034bf9079555c4722e42de16b6b0c9dc3bef12ca","a185a58d67b7442626feffa9cd171051a53e9fb2","","","","Stellvertreterin des Präsidenten; BeirätinSteht nicht im Vereinsregister","","","","","","","","","",""
"17298eb52a5239262b22d0f850d23f42682bf49e","","","981f5c036bc54c82cebf0230e72954343aef55ff","4743e81042249f09f76cd755efd5c56dd12e269b","2022-06-14","","","Obfrau-Stv.","","","","","","","","","",""
"173a04e8d1d9006aadcf157201a611f332d053d5","","2021-10-15","9574d6252ce356ed0badd13056b15d07e6df474e","978e711250d66e6841b369db7d8716b184193f71","2021-06-19","","","Präsident","","","","","","","","","",""
"1741238c4d34af25a6fab25e29427cdfa8387b9e","","","5bff9e1753c5cab86d3d57f476d9f68c7e428f5e","999463d4e658fe6c733a54c996a28a018339ca19","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/ewa.dziedzic","",""
"174cf3a313f9be27c337e0a52ea72b56eecd4ccd","","2021-11-11","181d829859d6662bfe488d0d401bb0a9a057138a","1c7e4fd2e39062bd8814cb576334ed2edf1c874b","2014-12-19","","","Mitglied des Aufsichtsrates [426691m] Die Firma wurde gemäß § 40 FBG infolge Vermögenslosigkeit amtswegig gelöscht.","","","","","","","","","",""
"174e19f4d3542b7b693cc9aefaff86e6e733d8e8","","","bff46ac59f11162ebd10cdc0625341db514fd5e5","9c7a413cc05c79ef4383d2efa19f122823c65b43","2019-01-01","","","Aufsichtsrat - Mitglied","","","","","","","","","",""
"17510e19353c38e12ebaa1047688c4ce01e6373a","","","7571be2b77bbaf8812d8b8f20535ab774a4aef2c","a84e90c2a533eaf19e24ade5ae32b083a571761b","2017-02-28","","","Präsident","","","","","","","","","",""
"175c141d3b1241dd468bef0497820ae3a73adecc","","2021-10-02","d169df8572a6164ab597a9770262ae9b022cbfd2","c4a45f2fee2e1941c4b2fddd8770a63047361170","2008-02-12","","","Mitglied des Aufsichtsrates [304196y]","","","","","","","","","",""
"1787786ba8b369505278d0d801641517aaed64cb","","2016-04-22","99405f615a75a2c499768006efcba5c9482aaaad","222e52a3c167b8153395060d93d7d6d736003a9d","2014-12-18","","","Stellvertreterin des Aufsichtsratsvorsitzenden [420093i]","","","","","","","","","",""
"178d6e77d358e160a72ad7cd057c7d5bed239efe","","2008-07-18","5f792f3566f77e936bb7535fb1e8fd258f8ee43a","d7400a830249cfc650f7fc7f9d10fe5381c84da8","2004-01-09","","","Geschäftsleiter [70136t]","","","","","","","","","",""
"1790279568f096d3160434a6a685757d8b9fc57b","","","d47686e3eb7f3a92d80fc72ee0b5d9b412787443","5713e06b4554ca8b02683bf1f4153cdc0fb6b84f","","","","Beirat - Mitglied","","","","","","","","","",""
"17a6e107814e066a8875ed21e9facf70def687ea","","2005-03-24","21f2893c93287d9a6453f03e72d4007d01195d0f","c9916c29d9f918d7661349b4bcc77cd0066aa8c4","2003-12-30","","","Geschäftsführer [215534m]; Gesellschafter [215534m]","","","","","","","","","",""
"17a9fe4e492fc63ce0467d2ce696894f654d95aa","","","498670a34b295e8335db4f7d313bbb6da492f056","c1d8b7de28a95e75c8dc39f6a10e3905ee3270b6","2019-05-16","","","BeiratRuhend gestellt","","","","","","","","","",""
"17b64cafb9ccc37b891be6c1dbf6942e527ea9ba","","","044b022a431c4623ff6fbcff3b779c34cf6cedcf","fadebbb2e1353f17a893f71fed5c4fd94a196329","","","","Schriftführer Stellvertreter","","","","","","","","","",""
"17b6e5c9b2ad41bd60be0f4d7a4015b9cbe48a8c","","2009-01-15","15a1a4d63ec3c3affd64bcbbc13041c30bb0c6f2","bab05416bce313661a77290d64d2ce20b6250897","2008-12-02","","","Bundesminister für Justiz vorübergehend mit der Leitung betraut","","","","","","","","","",""
"17bf982a1e1b78253415affe1c1c195df6b0f322","","","d2c92666015e68cfeeaccaec6c53594e3c3325cb","973f559625ca59cd7fb975e5efd337a15dbf02da","2020-10-14","","","Obmann","","","","","","","","","",""
"17c5301c71e579211de259661983dfff3671cb7f","","2019-11-08","97214a25db6a8f92423c70a8d007c49249fd9cc3","b3d1aaabc64a048f7f6b833b16c2a38e4c50ffa9","2014-10-04","","","Vorsitzender","","","","","","","","","",""
"17d8587a6ae8c6f76a9e27b5b996bdf95443f9f5","","","07ec13b200e35f2ab851c3853b897102d745d90a","0efd8950fe8f40e33e82f2d32d5b14e6102cdb3c","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/Josef.Muchitsch","",""
"17e66dd330805f20d11def76ee76e382c92dc84f","","","17c1dcae75994776ec2c44da83428f239e8c6f6f","5510f28097573f1da5054520919a26f3186a3d12","2014-11-24","","","Obmann","","","","","","","","","",""
"17f3a0d4a61cce027fc988509dd8f2c9323f3339","","2014-01-22","c3b9090a682ede0cb28fa289773906a6cc085936","d55eeca95e40fb4dfe3694a2d6084231c6564ab8","2011-09-23","","","Mitglied des Aufsichtsrates [076532y]","","","","","","","","","",""
"17f7104ee5a27673ecd33cca94ef9b24ab076c5f","","","dfcc7329032900b963e12bb129f5dc67d616e493","163479b1665ac3c853efd6e0f22c51d34def8221","2018-12-22","","","Prokurist [498671s]","","","","","","","","","",""
"17f8588aaf09a3e0ad3b32d6cac09f0862d32c9d","","2011-06-11","2f7a17e9215fb82006fa289120d5eec958551eee","016e1e77da129428a536d71591ecdedce92a465b","2009-04-17","","","Mitglied des Aufsichtsrates [286087t]","","","","","","","","","",""
"17f8903463cd62da074367248102d2ff0c2d0fea","","","3b82d2966d0cf3526c635173089abe58fd0cdfbe","9d153bd954f450016c0d6ccc11a65f7e4a35f694","2017-03-16","","","Präsident","","","","","","","","","",""
"1828c5e4b9875f637c222497b83ac72aaba5d41c","","","2e18d672227c701131edbdcbc070e48f9e28cc56","ccb23a8a4336b116c37b8b1ac00b9d39a805a9bc","2018-05-25","","","Mitglied des Bundesrates","","","","","","","","","",""
"182acaf103f99e92e7ff76d186a915985bb0d13a","","2004-05-29","75a8d0b2696a9c50fbc79a441c65295d24f5f05a","42b88f7384f8500e5f7e4fb823e71baa7a63aa54","2002-08-23","","","Mitglied des Aufsichtsrates [208721v]","","","","","","","","","",""
"1830ec45e1da7b37c2921f473871d740e0276973","","","172a5d327ef12b847dfd4b97ad1a8531193f90ed","798380835eef441b0c0379f2cfe2c9c00e7fa026","2018-02-08","","","Mitglied des Aufsichtsrates [085734f]","","","","","","","","","",""
"18370aa9a42265e52db95efcec652cc97866addc","","2009-05-07","df614d7bf7b5cd5bb41e93e7eb98432c14afb962","249a9f79050e41dd7c261088eb8baa653e872de3","2004-12-23","","","Mitglied des Aufsichtsrates [254431p]","","","","","","","","","",""
"1839327ca609cafbb057b7c76c96dfa2b76bf0fe","","2017-12-13","be6ef2279dabe6c28660ff96c30452c387086a2b","da4e52dc65920fc9d4af01a76a3cf9d0d8d64b1e","2014-12-10","","","Mitglied des Aufsichtsrates [425170a]","","","","","","","","","",""
"183c1bb9108e1f279d072680c68f41943acede37","","2017-01-04","78f326ae7775da3adc2a30c8177bdae17d4903f4","27516ebafce26575dbeb5e01dabd33587fe50c8e","2016-10-04","","","Mitglied des Aufsichtsrates [121859f]","","","","","","","","","",""
"183cef0cf576606514ba3c5b8c26b54188c3a98c","","2016-09-21","58645825d72c8ec8e0b823f25c8c620ae65df297","5b74cb317484d44d757cbf04fd259a4715653ad3","2009-08-26","","","Mitglied des Aufsichtsrates [291863k] Ehrenamtlich.Laut Offenlegungsliste (13.07.2022) bis 24.06.2021.","","","","","","","","","",""
"183fffa22c370ed6596c901edd16df3f6da65bd7","","","9b91ab60368e14516d14e0d9f2184c94a1265533","1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/Johanna.Mikl-Leitner","",""
"18491bc6e453d1dfe216efebf2b6d7af69ae8077","","2018-02-15","de948fb3e3866a871317a685b4c80fd3632a6707","71e0749ee1309caa7fa6960f00572f76705d2aa9","2015-04-24","","","Mitglied des Aufsichtsrates [272033z]","","","","","","","","","",""
"1854999cae4e417c65173258d56f757629ff1068","","","79ee2b4897e7786f9f6f905e8b08093f59bb6afe","c276f24319a1fed97c8275323ec320edffc43518","2012-06-21","","","Vorsitzender","","","","","","","","","",""
"1856449b5a25dc4e39b3afa8ac13fd982f9a972c","","","6ce821bab8644e6eb84bcbc48573b10892e22758","17ae1f686cf23d969d893805c32778939887e8b0","2017-11-09","","","Abgeordneter zum Nationalrat","","","","","","","","","",""
"185b7cd370d9159b7040cd8a442de5341c6850f4","","2011-05-18","88e45c3130a92414ca84a42ac8e99aadf08c09e1","25e0b6dd4c08e7f3ba57a1c61f00c3ffccf0f39f","2010-06-28","","","Schriftführer","","","","","","","","","",""
"185cd1876aa5dff768b31544851f3b06d530fab8","","2013-10-23","7c6ee9e11ec283c9bdc5e73b8766768cb7c4ca07","d6a6bf53a4f6f221906f6c01eebbb0fe51296ed2","2011-03-28","","","Kassier","","","","","","","","","",""
"185d0227f32b1f269a86dd1683ce4f4883687175","","2013-11-27","181d829859d6662bfe488d0d401bb0a9a057138a","4e1cf6026e053fcdcb7a559c0e947b6122729aab","2010-11-10","","","Schriftführer","","","","","","","","","",""
"1860794dc3b696fb0b495c8c4e7d1d5e96a8ba14","","2020-12-10","4db409d777ebf7b10a705322ce1b53f528b29ce5","473902a6996fb479dd633ef91099f6c918298df9","2011-10-28","","","Schriftführer-Stv.","","","","","","","","","",""
"18651134653e553b65077a0606acade703f12443","","","e7f1d3d551c1ce88c22c6dceb04a2611ed1be071","999463d4e658fe6c733a54c996a28a018339ca19","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/kilian.stark","",""
"186c968ff676360a13e4448ec8319df612caa3db","","","28a1b648e79e0e4d95c8c744673257586d142b6b","c8882820029defc8565709a0e350133cc3498a27","1993-01-01","","","[039079w] Mitarbeiter in verschiedenen Positionen: Betriebswirtschaftlicher Referent mit Schwerpunkt Beteiligungscontrolling in den Bereichen Kultur, Veranstaltungen, Telekommunikation, Wohnbau; Leiter Rechnungswesen","","","","","","","","","",""
"1882c35a16bd4d8f0338d028f2da94946bc0db05","","","d830832595169b2e97eccd0020fcf2b811d89e3f","352ba7ba7f476c33ed0e791cca71909824da41bb","2014-04-28","","","Obfrau","","","","","","","","","",""
"1884c3e1e9e5b89ed2c375d2c854397982722b53","","2022-05-17","051a32fb1a56c03b8962f32b6df183e503d72c9f","48d4d06f3904d73f21bbeee8b83070d20e7e2a72","2011-04-08","","","Unbeschränkt haftender Gesellschafter [360188p]","","","","","","","","","",""
"1889ba11d0ae26172c6dab9d34f108c9d9929be2","","1999-11-02","b407eff517cf7e40a16a5ea2d24c1377249e81dd","2115ff97810fcda5477b1c86e6d2d39b2c95fff4","1995-04-06","","","Gesellschafter [132841f]; Geschäftsführer [132841f]","","","","","","","","","",""
"188d65f946125988a3f64deae474256d45dfae0e","","","7bac125f943c0220e54c07f46b2cb70a13f7cb23","cacc14f3b0a296510dd9f0382e4d7a97ce64e917","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/martina.k%C3%BCnsberg.sarre","",""
"188e513e47038812ed6fd14370ce187551e6de2f","","","2b9606deda3f211e2d383c7dd5795f492dc51ce7","2f297278930552bdee53027813acc2f6d4d943d7","","","","Vorstand - MitgliedNicht im Vereinsregister eingetragen.","","","","","","","","","",""
"18b10a121386fdcacb3638b7d91739a08a9d9dd8","","2017-11-17","16b67164b111e77cc2e1fde1e793365e42dd33d3","ad23c07fc602c4cc6e2a97310204863cbf706537","2006-01-01","","","ObmannDie ""Aktionsgemeinschaft freier Ärzte"" hat sich mit den ""Unabhängigen Freie Ärzte und Wahlärzte"" (DU) fusioniert.","","","","","","","","","",""
"18b7a5ead7ecaf845a32e0ce91740c577fb00ef4","","","a008abf2e0ffef1bdb231b1a08150b5f66ef0e95","bdc71c89447095b0ac7b308094fc0b95edfa6e22","2017-04-11","","","1.Obmann-Stv.","","","","","","","","","",""
"18ce793235aef722e6b9359bd8ef2d84578ebc17","","2004-08-25","9574d6252ce356ed0badd13056b15d07e6df474e","1f93f5b580d24b63c06df656e3e502046ac3d82a","2004-07-15","","","Kommanditist [212960b]","","","","","","","","","",""
"18cea6c01b58723c183fde7a515789764f2df6aa","","","828a7deb805d8efe0afddf02d58699c5ccb5bdec","881c18560698d6989fdb2059bbd0577125ef5b9a","2013-01-18","","","Obmann","","","","","","","","","",""
"18da484c944d73f801b131dd5d3fd5254957f8de","","2015-01-15","bed9920e7ce8c17c5e19a1529577b12e1175a6dc","2aff8039218b04505375857f51cb0b96da24b0fe","2014-04-04","","","Prokurist [119413h]","","","","","","","","","",""
"18dd8ca130225fbfa5c6a759bd5e1602debb85ab","","","713be69b3202b3e52fed3805d98dfc82564dcc73","1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/Bernhard.Ebner","",""
"1900fd078df42dcfe31b18b2c83d1d0cc3febf67","","2016-04-02","64935132cb4ee53e3d1a1f4ffa3b2b1dc73a0361","9c66c8ae33cb234b6ef7a6ad7c8c54453f8878a9","2003-01-03","","","Gesellschafter [185084h]","","","","","","","","","",""
"19040cffa76565720f3a79d924c0471943a8f5df","","2017-11-11","bc1dbdd2fe7f80fabeba25b960692660bc8e4a60","ca08014112f5b2fadfa1caf1a483c36e978ef71e","2005-03-12","","","Mitglied des Aufsichtsrates [053877g]","","","","","","","","","",""
"1916aa19b893df723fb3413ac4637acbb44f81e7","","","f9306c8c0e82e5de9250695b8a264dcece27af73","0213c5e3356d448cc3d6ee89cf92f93d0d20cb7b","2018-09-13","","","Vorsitzende [046075h] Funktion steht nicht im Firmenbuch","","","","","","","","","",""
"191a8927826d9ffd5cf12c20963fba5f972dcabb","","2012-10-13","28a1b648e79e0e4d95c8c744673257586d142b6b","6d91e108be4c380494e9d4c02c621c8762894e8c","2009-03-25","","","Stellvertreter des Aufsichtsratsvorsitzenden [256701b]","","","","","","","","","",""
"19312f40e9f0973cf6380c027527999e0dd6396e","","","1cc151be3ece4ac9a659ceef3c5b4dbe21ed8759","cf70d9ad7b17eb3a1fdd5d838e9f8d43789d8623","2010-04-16","","","Kommanditist [326818s]","","","","","","","","","",""
"1933fe9ec4cbb3dac8ba6b65357821c307651a0f","","2020-11-09","c74c1adf7de21ec97769c7ddaf94c1d635a84576","cb0a28dd6ec2d4dee34f6802aff022b2641ac8b7","2015-10-19","","","Kassier","","","","","","","","","",""
"1942d315554667cb085668b2af29d32a883e471a","","2015-06-20","5c1c8bd928902db68312277d3321c9272bb85187","2c48820f83b55ad0264a23616af0207301f1feec","2004-11-03","","","Mitglied des Aufsichtsrates [98767x]","","","","","","","","","",""
"1951834aee08d0e7c555819d07a208a2ee742b5b","","","1f0251a549ed92429732eb43a923cbd7857e38fd","1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/patrik.fazekas","",""
"1954dcc1dda9c66d6c02552f9c495a717bd9ab6b","","2014-04-26","954b4a3747a74c5df32940e1724e3e3673e8b6ac","ada2bbb72588f218ad51fb8771844b85cbf3dac6","2012-07-04","","","Mitglied des Aufsichtsrates [168385a]","","","","","","","","","",""
"19568acb585a55a7bfba5094776995d728b094c5","","","b7239f9aa0fbb4e80dbd75545e618f24378d825f","f463b1b6d0d471148b2b21d4950a9b9d4b383cf5","2020-04-01","","","Vorstandsmitglied [193260g]","","","","","","","","","",""
"1969a225c86a1a2c6ad48eebb359d8bb4efe0753","","2017-01-01","2be81a70bc6218e7a8c355e796a0f0f7cabe182a","b26c495ebb49c4fecdcb4c742ee9020ed59f68e4","2016-01-01","","","Vorsitzender","","","","","","","","","",""
"196b061eecd07a9ccaf5d8e3ab0450bed2668302","","2015-11-17","ba7e9c9d489e5a9740f121e8132e744d99df6172","55ee203cc9f1627b4344151bc6636a9aa9db0aae","2014-05-07","","","Obmann","","","","","","","","","",""
"19a92ec2908d5534a340fd82376086a75f56a006","","2008-11-23","412ad2984b8f4182c544281f534b4db286d0e997","e52d3003bbe7438d20ea76ad9843c7d5802abd56","2004-01-01","","","Präsidentin","","","","","","","","","",""
"19ad4501a24bb0feb1be9497719e032b224269b9","","","83a9f81aba0ee135434fe0f6bd567f5d62839a1d","ee2f1e5c945cd51ee36fb3e791f85105d7cd09cf","2014-02-27","","","Kassier","","","","","","","","","",""
